Employee ID,Age,Age Group,Attrition,Business Travel,Daily Rate,Department,Distance From Home,Education,Job Involvement,Job Level,Education Field,Employee Count,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Monthly Rate,Num Companies Worked,Over 18,Over Time,Percent Salary Hike,Performance Rating,Performance Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Training Time Last Year,Work Life Balance,Years at Company,Years in Current Role
EM639,28,20-30,No,None,1404,Sales,36,1,4,3,Technical Degree,1,1594,4,Female,55,Technician,1,Married,15982,5-10k,4275,6,Yes,Yes,24,2,2,40,2,33,5,4,0,1
EM640,23,31-40,No,Frequently,1118,HR,33,4,4,5,Technical Degree,1,2298,2,Female,29,Technician,1,Married,12391,<5k,5715,3,Yes,Yes,19,2,2,40,2,29,16,1,14,17
EM641,46,31-40,Yes,Frequently,379,Sales,21,2,2,5,Other,1,2597,2,Female,39,Research Scientist,2,Married,10298,15k+,23201,3,Yes,No,22,2,3,40,3,38,7,3,5,18
EM642,36,31-40,No,Rarely,933,HR,47,4,1,1,Medical,1,1121,3,Male,97,Sales Executive,3,Divorced,16179,<5k,17639,8,Yes,Yes,15,3,4,40,1,25,9,4,15,5
EM643,48,41-50,Yes,None,314,Sales,12,4,2,3,Marketing,1,2439,3,Female,20,HR,2,Single,4306,<5k,16966,1,Yes,Yes,22,2,4,40,2,23,10,1,2,4
EM644,27,51+,No,None,569,R&D,31,1,3,2,Life Sciences,1,1590,2,Female,53,Manager,3,Married,13788,<5k,1432,5,Yes,No,12,3,4,40,0,7,16,2,12,0
EM645,46,41-50,No,Frequently,178,HR,35,4,4,1,Life Sciences,1,4428,1,Female,44,Sales Executive,2,Married,5234,15k+,19396,8,Yes,No,24,2,1,40,0,6,1,3,17,9
EM646,20,20-30,No,Frequently,828,Sales,48,4,2,1,Marketing,1,3129,4,Male,64,HR,3,Single,16920,15k+,1408,6,Yes,No,13,3,3,40,3,1,1,3,11,15
EM647,49,20-30,No,Rarely,1187,R&D,11,3,1,1,Technical Degree,1,4662,2,Male,51,Sales Executive,1,Single,10157,15k+,12909,0,Yes,Yes,23,3,4,40,0,1,0,2,10,8
EM648,42,51+,No,None,151,HR,36,3,1,4,Life Sciences,1,2823,3,Male,35,HR,3,Divorced,5775,<5k,16729,7,Yes,Yes,10,3,1,40,0,12,18,4,17,19
EM649,44,20-30,Yes,Rarely,709,Sales,16,1,1,4,Marketing,1,3576,2,Female,22,Sales Executive,1,Married,8697,15k+,23918,3,Yes,No,14,4,2,40,0,39,1,3,16,13
EM650,52,31-40,No,Frequently,127,R&D,29,4,4,5,Marketing,1,2730,1,Male,49,Technician,3,Single,4106,15k+,16935,0,Yes,Yes,22,4,4,40,2,8,0,2,24,1
EM651,20,31-40,No,Frequently,910,R&D,38,4,1,4,Medical,1,2280,4,Female,64,Manager,1,Married,17384,5-10k,20664,8,Yes,Yes,14,3,3,40,1,20,13,1,25,19
EM652,59,20-30,Yes,None,708,Sales,12,1,4,5,Medical,1,3797,1,Female,56,Manager,2,Divorced,3440,15k+,14284,5,Yes,Yes,20,4,1,40,0,0,19,2,29,3
EM653,29,41-50,No,Frequently,1222,R&D,49,4,1,1,Marketing,1,3558,3,Male,94,Technician,2,Married,13584,<5k,7889,7,Yes,No,24,2,4,40,0,0,9,2,5,10
EM654,59,51+,No,Rarely,774,R&D,18,1,4,4,Other,1,2986,1,Male,84,Manager,4,Married,9110,10-15k,6748,6,Yes,Yes,17,2,3,40,0,9,8,1,12,19
EM655,55,41-50,No,Frequently,905,HR,47,3,1,4,Other,1,1873,1,Female,90,HR,3,Married,17985,5-10k,6718,0,Yes,Yes,18,2,4,40,3,25,14,4,23,14
EM656,36,51+,Yes,Frequently,1039,R&D,15,4,2,3,Life Sciences,1,1385,3,Male,78,Research Scientist,1,Single,12171,5-10k,13017,5,Yes,Yes,15,1,3,40,2,8,15,3,10,0
EM657,41,51+,No,Rarely,834,HR,38,3,1,4,Technical Degree,1,3765,3,Male,21,Manager,1,Single,5268,5-10k,18507,2,Yes,Yes,20,3,4,40,1,32,16,4,15,12
EM658,34,41-50,No,Rarely,116,HR,11,3,1,2,Marketing,1,2920,1,Female,28,Manager,1,Single,19056,<5k,9970,2,Yes,No,10,2,4,40,1,3,3,2,2,18
EM659,46,20-30,No,Rarely,936,Sales,41,4,2,2,Marketing,1,4050,4,Female,44,Technician,4,Single,3096,<5k,5225,3,Yes,Yes,22,2,4,40,0,38,7,1,26,4
EM660,48,31-40,No,Rarely,1484,HR,36,1,4,2,Other,1,1847,1,Male,45,Technician,2,Divorced,3116,15k+,18678,7,Yes,No,21,2,2,40,0,3,3,4,8,2
EM661,54,31-40,No,Rarely,1270,R&D,22,4,4,3,Life Sciences,1,2108,2,Female,49,Manager,4,Married,2931,15k+,16869,4,Yes,No,17,3,2,40,2,26,6,3,6,12
EM662,41,41-50,No,None,783,Sales,40,2,3,4,Marketing,1,4848,4,Female,55,Technician,4,Married,17060,10-15k,17272,8,Yes,Yes,17,2,4,40,3,22,1,1,3,1
EM663,57,31-40,No,Rarely,361,R&D,7,2,4,4,Marketing,1,3730,4,Female,66,Sales Executive,2,Married,10042,<5k,21633,3,Yes,No,13,3,2,40,2,38,3,2,7,0
EM664,51,51+,No,None,1292,HR,29,2,4,5,Medical,1,4940,2,Male,98,Sales Executive,1,Divorced,8140,5-10k,17796,5,Yes,No,14,4,2,40,2,21,18,2,0,15
EM665,27,31-40,No,None,818,Sales,23,4,4,3,Life Sciences,1,2415,2,Male,22,Technician,3,Single,11351,5-10k,23513,7,Yes,Yes,16,3,4,40,2,35,17,4,0,12
EM666,54,31-40,No,Rarely,442,HR,1,4,4,4,Life Sciences,1,3069,2,Male,52,Sales Executive,3,Divorced,12969,5-10k,3114,5,Yes,No,10,1,1,40,3,36,4,2,10,1
EM667,50,41-50,Yes,Rarely,271,HR,48,4,4,3,Technical Degree,1,3364,1,Male,46,Technician,2,Divorced,5056,10-15k,9550,2,Yes,Yes,13,3,3,40,2,10,18,1,15,12
EM668,52,20-30,Yes,Frequently,1218,Sales,12,2,1,5,Medical,1,1984,3,Male,37,Technician,3,Single,19356,15k+,1876,1,Yes,Yes,17,3,1,40,2,39,9,1,25,13
EM669,38,51+,No,Frequently,499,HR,9,3,3,5,Life Sciences,1,2606,1,Female,67,Sales Executive,2,Divorced,14631,<5k,19234,6,Yes,No,11,1,3,40,3,13,2,3,8,9
EM670,31,51+,No,None,1471,R&D,23,1,4,1,Other,1,1429,3,Female,53,Sales Executive,2,Married,2224,15k+,1218,2,Yes,No,16,4,4,40,0,17,9,2,3,11
EM671,59,20-30,No,None,656,Sales,21,4,4,4,Medical,1,2015,3,Female,35,Manager,2,Divorced,14006,5-10k,7093,5,Yes,Yes,14,3,1,40,0,26,2,2,27,19
EM672,34,31-40,No,None,1295,R&D,47,4,2,4,Medical,1,4266,4,Male,52,Sales Executive,1,Single,18020,15k+,9448,5,Yes,Yes,21,4,1,40,3,33,6,2,2,8
EM673,43,31-40,No,Frequently,1111,Sales,9,3,1,2,Medical,1,3975,2,Male,34,Manager,1,Divorced,2262,10-15k,15557,7,Yes,No,22,4,1,40,3,33,2,2,18,14
EM674,37,31-40,No,None,570,Sales,1,4,1,3,Technical Degree,1,4164,1,Male,59,HR,4,Divorced,14597,<5k,13574,5,Yes,No,20,3,3,40,3,2,1,3,20,14
EM675,44,41-50,No,Rarely,1433,R&D,14,3,3,4,Marketing,1,2663,3,Male,52,Manager,1,Single,5766,15k+,24540,7,Yes,No,23,4,4,40,3,24,1,1,5,19
EM676,28,20-30,Yes,Rarely,1494,HR,9,1,4,1,Medical,1,4485,1,Male,68,Manager,2,Divorced,3030,5-10k,1185,2,Yes,No,11,3,1,40,2,8,10,1,17,11
EM677,44,31-40,No,None,1192,R&D,12,4,2,1,Marketing,1,2225,2,Female,99,Research Scientist,4,Single,13332,5-10k,12700,2,Yes,No,19,3,3,40,0,37,2,3,11,18
EM678,36,41-50,No,None,1262,R&D,2,1,2,3,Other,1,4733,3,Female,33,Sales Executive,2,Divorced,13763,15k+,4480,2,Yes,Yes,11,4,1,40,0,10,1,2,13,10
EM679,32,41-50,Yes,None,699,R&D,16,3,3,3,Medical,1,2872,4,Female,84,HR,4,Single,5757,10-15k,24858,9,Yes,No,10,3,2,40,3,16,8,4,20,3
EM680,51,20-30,No,None,1187,R&D,13,3,4,2,Medical,1,1631,2,Female,59,Manager,1,Married,14766,5-10k,23753,3,Yes,No,10,2,1,40,3,28,15,3,6,15
EM681,35,41-50,No,Rarely,588,Sales,21,2,1,1,Other,1,2864,3,Male,91,Technician,1,Divorced,15407,15k+,6408,0,Yes,No,13,2,4,40,1,13,9,4,16,17
EM682,52,51+,No,Frequently,1059,Sales,38,1,1,5,Marketing,1,3414,2,Female,89,Research Scientist,3,Married,15370,15k+,5793,9,Yes,No,18,4,1,40,3,9,9,2,12,6
EM683,48,31-40,No,Frequently,849,HR,35,4,4,5,Marketing,1,2513,4,Female,88,Manager,3,Single,18608,10-15k,21561,7,Yes,Yes,20,2,4,40,0,18,6,3,24,6
EM684,49,31-40,No,Rarely,409,Sales,35,4,1,4,Other,1,4278,2,Female,39,Technician,1,Single,4999,10-15k,19688,5,Yes,Yes,20,3,3,40,2,20,2,4,6,5
EM685,24,20-30,No,Frequently,353,R&D,47,1,3,2,Life Sciences,1,1005,4,Male,20,Technician,4,Married,19258,10-15k,11130,0,Yes,No,16,4,4,40,2,4,11,4,18,19
EM686,49,31-40,No,Frequently,1282,Sales,3,3,3,2,Marketing,1,1730,1,Male,85,HR,1,Single,4544,10-15k,7752,6,Yes,Yes,11,4,2,40,2,28,5,3,20,1
EM687,37,51+,No,None,990,R&D,11,3,1,1,Other,1,3849,2,Female,85,Sales Executive,1,Divorced,19759,15k+,15677,4,Yes,No,11,1,4,40,1,2,16,1,22,11
EM688,49,41-50,No,Frequently,295,Sales,27,1,4,2,Technical Degree,1,4711,2,Female,41,Sales Executive,3,Married,17307,<5k,6416,2,Yes,Yes,23,2,3,40,1,13,15,1,12,6
EM689,27,20-30,Yes,None,754,HR,16,2,4,2,Marketing,1,1292,1,Male,95,HR,3,Married,11715,<5k,17589,9,Yes,Yes,17,3,2,40,0,20,10,2,0,1
EM690,27,20-30,No,Frequently,1307,Sales,3,4,2,5,Life Sciences,1,4078,2,Female,97,Sales Executive,1,Married,10797,5-10k,14267,2,Yes,Yes,23,2,2,40,0,26,16,3,10,10
EM691,29,41-50,No,None,1144,HR,6,1,4,5,Technical Degree,1,1598,3,Female,29,Research Scientist,2,Divorced,9496,<5k,8368,6,Yes,No,22,4,1,40,1,5,8,1,13,16
EM692,47,41-50,No,Frequently,1424,Sales,31,3,2,1,Marketing,1,2314,1,Male,83,Sales Executive,4,Divorced,15103,10-15k,2784,0,Yes,No,14,2,3,40,3,0,12,4,21,2
EM693,25,20-30,Yes,Rarely,705,R&D,43,1,2,5,Marketing,1,4615,1,Female,92,Research Scientist,1,Single,2187,10-15k,19309,3,Yes,No,20,3,1,40,0,35,17,4,9,18
EM694,30,20-30,No,None,485,R&D,12,1,4,5,Medical,1,4105,3,Male,89,HR,3,Divorced,7427,10-15k,18138,2,Yes,No,16,3,2,40,0,33,15,1,20,8
EM695,42,31-40,No,Rarely,879,R&D,4,2,4,1,Other,1,2385,3,Female,34,HR,3,Divorced,17579,10-15k,12084,6,Yes,No,19,3,2,40,2,39,14,1,8,15
EM696,21,20-30,No,Frequently,958,HR,37,4,3,4,Technical Degree,1,4028,2,Female,70,Research Scientist,1,Single,14859,<5k,8605,1,Yes,Yes,16,4,3,40,1,11,1,3,8,19
EM697,58,51+,Yes,None,1108,HR,2,3,4,5,Life Sciences,1,2884,3,Male,41,HR,1,Single,15763,15k+,9952,0,Yes,Yes,10,4,1,40,2,35,18,1,7,15
EM698,30,20-30,No,Frequently,1431,R&D,37,1,2,1,Medical,1,2819,1,Female,69,HR,1,Married,3418,<5k,1133,2,Yes,No,22,3,3,40,1,35,7,2,20,9
EM699,20,31-40,No,None,514,Sales,43,3,3,4,Other,1,1566,4,Female,38,Technician,4,Single,13903,5-10k,15694,5,Yes,Yes,23,4,1,40,3,28,0,4,23,8
EM700,40,20-30,No,Frequently,1031,R&D,47,1,4,5,Marketing,1,4960,2,Female,67,Research Scientist,4,Single,8498,<5k,16678,4,Yes,Yes,14,2,4,40,3,15,5,4,10,11
EM701,26,20-30,No,None,619,Sales,49,2,3,4,Marketing,1,1818,2,Female,42,Sales Executive,2,Married,10796,15k+,11572,0,Yes,No,22,3,3,40,2,16,1,3,18,13
EM702,30,41-50,No,Rarely,507,R&D,18,2,1,1,Life Sciences,1,3723,4,Female,61,Sales Executive,3,Divorced,17315,10-15k,3357,9,Yes,Yes,13,4,3,40,3,33,11,4,14,13
EM703,32,41-50,No,None,154,Sales,31,3,1,2,Medical,1,2213,1,Female,38,Manager,2,Single,4468,5-10k,20681,6,Yes,No,16,2,4,40,0,30,12,1,3,8
EM704,46,51+,No,None,587,HR,44,2,2,5,Marketing,1,1414,4,Male,36,Research Scientist,4,Single,9606,10-15k,13456,4,Yes,No,11,3,1,40,0,2,9,1,24,18
EM705,32,51+,No,Frequently,415,Sales,27,3,4,2,Technical Degree,1,1974,4,Female,52,Sales Executive,4,Married,14385,5-10k,21531,1,Yes,Yes,11,3,1,40,1,15,14,2,19,13
EM706,59,31-40,No,Frequently,749,R&D,41,2,1,4,Technical Degree,1,4888,1,Male,40,Technician,3,Divorced,14424,10-15k,10240,6,Yes,No,19,1,3,40,3,26,18,1,15,6
EM707,25,41-50,No,Frequently,1327,Sales,43,2,2,2,Life Sciences,1,4453,1,Male,47,HR,2,Single,14136,10-15k,1137,9,Yes,No,18,1,3,40,2,36,12,3,8,17
EM708,33,20-30,No,None,1058,HR,15,1,2,2,Other,1,4732,2,Female,64,Sales Executive,2,Single,5153,5-10k,23993,4,Yes,Yes,19,4,2,40,0,22,4,1,27,12
EM709,56,51+,Yes,Rarely,1117,R&D,36,3,1,3,Technical Degree,1,1130,2,Male,49,Manager,1,Single,7845,10-15k,4673,2,Yes,No,22,1,3,40,1,7,3,2,2,1
EM710,28,51+,No,Frequently,1306,R&D,13,1,1,4,Other,1,4066,1,Male,99,Manager,1,Married,6494,5-10k,4402,8,Yes,Yes,18,1,1,40,1,5,19,2,4,5
EM711,37,41-50,No,Rarely,144,R&D,42,3,1,1,Marketing,1,2733,3,Female,25,HR,4,Divorced,7816,<5k,4526,8,Yes,Yes,12,2,3,40,3,22,19,1,3,10
EM712,54,20-30,No,None,553,Sales,3,3,3,2,Technical Degree,1,3303,1,Female,69,Sales Executive,1,Divorced,9869,<5k,24262,2,Yes,Yes,14,2,2,40,3,31,17,1,23,12
EM713,25,20-30,No,None,1248,HR,28,1,2,4,Medical,1,3533,4,Male,40,Technician,1,Married,15226,10-15k,13170,1,Yes,Yes,20,3,1,40,0,2,17,2,25,16
EM714,40,41-50,Yes,None,451,HR,32,1,4,1,Other,1,4870,3,Male,43,Manager,1,Divorced,18897,10-15k,11530,2,Yes,No,19,1,2,40,0,24,0,4,6,14
EM715,30,51+,Yes,Frequently,292,HR,42,4,3,5,Medical,1,4081,1,Female,87,Research Scientist,3,Divorced,15417,10-15k,22513,0,Yes,No,16,2,3,40,2,1,0,4,9,12
EM716,45,41-50,No,Frequently,710,R&D,22,1,2,2,Life Sciences,1,4751,3,Male,92,Manager,1,Married,5058,5-10k,17647,0,Yes,Yes,22,2,1,40,1,19,17,3,19,3
EM717,22,20-30,No,Rarely,149,Sales,6,1,1,5,Life Sciences,1,4134,4,Female,47,Technician,3,Single,10216,10-15k,15595,3,Yes,Yes,12,4,4,40,1,4,14,2,1,18
EM718,26,20-30,No,None,1362,R&D,30,3,4,3,Life Sciences,1,3826,1,Male,20,Research Scientist,3,Divorced,5448,15k+,7340,1,Yes,No,17,1,3,40,1,38,2,3,19,4
EM719,43,31-40,No,Rarely,603,R&D,48,2,3,3,Other,1,1802,1,Male,63,Manager,3,Single,11986,10-15k,2873,9,Yes,Yes,21,1,2,40,0,10,17,1,3,5
EM720,48,31-40,No,None,965,R&D,31,4,4,3,Technical Degree,1,2817,3,Female,68,Technician,3,Single,16618,15k+,2030,1,Yes,No,14,3,1,40,1,29,9,1,1,13
EM721,51,51+,No,None,1186,R&D,43,3,2,3,Technical Degree,1,4286,4,Female,38,Sales Executive,4,Single,17020,15k+,3554,9,Yes,No,21,4,3,40,0,25,14,4,25,10
EM722,38,41-50,No,Frequently,1037,Sales,23,1,2,2,Marketing,1,3039,3,Female,82,Technician,3,Divorced,19528,<5k,14438,1,Yes,Yes,10,1,4,40,2,8,19,1,28,18
EM723,44,31-40,No,Frequently,239,R&D,49,1,4,1,Life Sciences,1,1483,3,Female,32,Sales Executive,4,Married,13058,5-10k,23324,3,Yes,No,18,1,3,40,3,19,2,2,3,6
EM724,36,31-40,Yes,Frequently,1374,R&D,1,3,3,4,Life Sciences,1,2172,1,Male,63,Technician,4,Single,10106,10-15k,18393,8,Yes,Yes,22,2,2,40,0,33,15,3,23,14
EM725,48,31-40,No,Rarely,246,HR,49,1,1,2,Technical Degree,1,4156,4,Female,89,HR,4,Single,9975,15k+,5914,0,Yes,Yes,24,2,4,40,3,8,18,1,26,3
EM726,31,51+,No,Frequently,1002,R&D,21,1,4,4,Marketing,1,2879,2,Female,90,HR,4,Single,12875,10-15k,2517,5,Yes,No,21,2,3,40,3,36,16,2,5,17
EM727,20,31-40,No,Rarely,257,HR,13,2,4,1,Technical Degree,1,1853,4,Female,77,Research Scientist,1,Divorced,6031,10-15k,12832,8,Yes,Yes,18,4,4,40,0,34,8,2,27,12
EM728,42,31-40,No,Rarely,1375,HR,30,3,3,2,Other,1,2029,2,Male,26,Technician,3,Single,18558,10-15k,10746,5,Yes,Yes,10,4,4,40,1,27,12,3,12,12
EM729,52,31-40,Yes,Frequently,1174,Sales,24,3,4,3,Other,1,4345,3,Male,73,Sales Executive,1,Married,2501,15k+,21542,2,Yes,Yes,13,2,2,40,1,29,0,1,7,6
EM730,30,20-30,No,None,898,HR,21,2,3,3,Medical,1,4052,1,Female,84,Research Scientist,2,Single,17337,<5k,22636,9,Yes,No,10,3,1,40,0,39,11,3,27,13
EM731,50,41-50,No,Frequently,1141,Sales,4,1,1,2,Life Sciences,1,4183,1,Female,29,Technician,3,Single,15027,10-15k,15454,8,Yes,Yes,14,3,1,40,3,6,3,4,5,15
EM732,20,20-30,Yes,Rarely,311,HR,21,1,4,2,Marketing,1,4116,2,Female,21,Technician,4,Divorced,15875,5-10k,6878,9,Yes,Yes,11,3,2,40,3,24,3,1,9,1
EM733,51,41-50,No,Rarely,566,HR,11,3,4,1,Other,1,2385,1,Male,82,Research Scientist,2,Divorced,10989,<5k,12289,9,Yes,No,14,2,4,40,3,24,12,3,7,12
EM734,23,41-50,No,None,268,R&D,10,4,2,3,Technical Degree,1,2903,1,Female,69,Manager,3,Divorced,10280,5-10k,8403,4,Yes,Yes,11,2,4,40,3,31,1,2,0,18
EM735,37,51+,No,None,708,R&D,35,2,4,4,Marketing,1,4390,3,Female,64,Manager,1,Single,14991,<5k,2640,7,Yes,Yes,21,4,2,40,1,17,13,3,7,18
EM736,30,31-40,No,Frequently,129,HR,47,3,4,3,Medical,1,2292,3,Female,71,Technician,3,Married,2734,10-15k,4211,9,Yes,No,17,2,3,40,1,9,1,1,14,18
EM737,29,41-50,No,None,396,Sales,23,3,1,5,Medical,1,2699,2,Male,29,Technician,2,Divorced,13837,<5k,6247,3,Yes,No,17,4,4,40,1,8,15,4,15,19
EM738,27,41-50,No,Frequently,532,Sales,11,1,3,3,Technical Degree,1,3710,1,Female,22,Sales Executive,2,Married,14132,10-15k,4498,7,Yes,No,13,4,3,40,1,22,8,4,24,1
EM739,30,20-30,No,None,704,Sales,15,4,3,1,Medical,1,2535,3,Male,26,Research Scientist,4,Single,8257,<5k,16724,0,Yes,No,20,2,4,40,0,7,15,1,2,0
EM740,44,41-50,Yes,Frequently,108,HR,31,4,2,5,Technical Degree,1,1839,4,Male,20,HR,1,Married,4977,15k+,15791,6,Yes,Yes,18,3,4,40,0,14,0,3,25,11
EM741,51,20-30,No,Frequently,761,Sales,12,4,2,4,Other,1,2366,3,Female,93,Sales Executive,3,Divorced,12068,5-10k,20283,2,Yes,No,11,4,3,40,0,28,7,2,14,17
EM742,32,31-40,No,Rarely,985,Sales,8,2,1,3,Marketing,1,4103,1,Female,94,Technician,4,Married,16336,15k+,1734,0,Yes,No,24,3,3,40,1,33,7,4,7,17
EM743,33,31-40,No,Rarely,113,R&D,44,1,3,5,Life Sciences,1,4793,2,Female,20,HR,4,Divorced,11851,5-10k,21369,1,Yes,No,19,2,2,40,1,11,0,4,24,5
EM744,51,31-40,Yes,Frequently,292,Sales,18,3,3,4,Other,1,1155,3,Male,30,Technician,4,Divorced,15896,10-15k,18805,1,Yes,No,16,2,2,40,3,34,16,2,9,10
EM745,38,51+,Yes,Frequently,1256,R&D,14,2,3,5,Life Sciences,1,2802,1,Male,33,Research Scientist,4,Married,11677,15k+,15766,3,Yes,Yes,23,1,3,40,0,1,3,1,7,7
EM746,58,51+,No,Rarely,121,HR,1,3,1,4,Technical Degree,1,3899,2,Male,54,Sales Executive,3,Single,8160,10-15k,17387,9,Yes,Yes,24,4,1,40,3,23,16,3,11,10
EM747,31,20-30,No,Rarely,804,HR,28,2,3,4,Medical,1,1717,1,Female,95,Research Scientist,1,Married,17120,<5k,2850,2,Yes,No,20,1,3,40,1,27,13,2,7,13
EM748,21,51+,No,None,347,Sales,11,3,3,1,Medical,1,1911,1,Male,84,Research Scientist,1,Single,2425,5-10k,10682,2,Yes,Yes,12,2,3,40,0,36,12,1,3,6
EM749,36,20-30,Yes,Rarely,664,HR,44,2,2,4,Medical,1,1661,4,Female,40,HR,2,Divorced,15569,<5k,17240,8,Yes,Yes,10,1,4,40,2,26,11,4,3,9
EM750,52,51+,No,Frequently,995,R&D,24,1,3,4,Other,1,1816,3,Female,86,HR,4,Divorced,16029,15k+,16488,7,Yes,Yes,14,4,1,40,2,11,14,4,16,10
EM751,50,51+,No,None,780,Sales,42,3,1,4,Life Sciences,1,3134,2,Male,24,Manager,1,Single,11659,15k+,20366,6,Yes,No,11,4,4,40,3,4,18,1,19,8
EM752,55,51+,No,Frequently,1256,HR,1,2,3,4,Marketing,1,1788,3,Male,60,Sales Executive,1,Divorced,10151,<5k,3574,1,Yes,Yes,14,1,3,40,3,23,9,4,6,10
EM753,55,31-40,Yes,Rarely,876,Sales,43,1,3,5,Life Sciences,1,4927,2,Female,62,Sales Executive,4,Married,3455,5-10k,9896,2,Yes,No,24,4,4,40,0,1,9,3,18,0
EM754,50,20-30,No,Rarely,1060,HR,47,3,4,5,Marketing,1,3725,2,Male,63,Technician,2,Single,5543,15k+,8556,4,Yes,Yes,12,3,2,40,3,11,8,4,7,0
EM755,33,41-50,Yes,None,186,Sales,29,3,2,2,Marketing,1,2129,1,Male,33,HR,1,Married,7176,<5k,5823,5,Yes,No,15,3,4,40,0,26,13,1,9,1
EM756,43,51+,No,Frequently,963,HR,41,4,2,4,Life Sciences,1,1859,3,Female,89,Technician,1,Married,9267,<5k,4097,0,Yes,Yes,23,3,3,40,0,34,12,4,3,8
EM757,35,41-50,Yes,Rarely,962,R&D,41,4,3,3,Medical,1,3619,1,Male,98,Sales Executive,3,Divorced,18506,10-15k,19121,0,Yes,Yes,14,2,3,40,0,35,16,1,12,5
EM758,33,20-30,No,None,563,Sales,35,3,4,5,Marketing,1,4758,2,Female,53,Research Scientist,3,Single,8059,15k+,14638,3,Yes,No,22,3,4,40,2,28,17,4,25,8
EM759,40,41-50,Yes,Rarely,691,Sales,28,1,4,2,Medical,1,2678,2,Female,48,HR,4,Single,18992,15k+,21857,4,Yes,No,13,4,4,40,1,39,2,2,11,15
EM760,45,41-50,No,None,1262,Sales,31,2,2,1,Other,1,4897,1,Male,64,Research Scientist,3,Single,10161,<5k,6443,3,Yes,Yes,20,3,3,40,2,22,18,3,21,16
EM761,33,20-30,No,None,169,Sales,21,3,1,4,Marketing,1,3786,1,Female,49,Technician,4,Single,4628,5-10k,2912,0,Yes,No,15,3,3,40,1,25,15,2,19,18
EM762,39,51+,No,None,351,R&D,24,1,3,3,Medical,1,1406,1,Female,20,Sales Executive,1,Single,16905,15k+,11398,5,Yes,No,11,4,2,40,2,24,19,2,26,1
EM763,43,51+,No,None,766,HR,47,3,3,4,Medical,1,1879,2,Female,23,Technician,3,Single,4829,5-10k,23831,5,Yes,No,16,2,3,40,0,10,9,1,21,8
EM764,55,31-40,No,Frequently,1440,Sales,19,3,3,5,Medical,1,4370,4,Female,39,HR,3,Divorced,13452,10-15k,4395,5,Yes,Yes,10,2,4,40,3,12,19,2,12,14
EM765,29,31-40,Yes,None,951,R&D,19,4,4,2,Marketing,1,3331,3,Male,27,Technician,4,Single,7529,15k+,20834,2,Yes,Yes,11,3,3,40,2,22,18,1,6,5
EM766,52,41-50,No,Frequently,313,Sales,13,3,2,2,Life Sciences,1,3065,4,Female,87,Sales Executive,2,Single,15069,10-15k,16444,3,Yes,No,13,4,3,40,1,1,1,3,15,16
EM767,48,41-50,Yes,Frequently,334,R&D,4,1,3,5,Other,1,2915,2,Female,65,Sales Executive,1,Single,12099,<5k,18196,8,Yes,No,16,3,3,40,2,20,17,4,26,5
EM768,50,51+,No,None,1310,Sales,10,2,3,1,Life Sciences,1,2784,2,Male,33,Manager,4,Divorced,8932,5-10k,17398,4,Yes,No,13,1,1,40,3,5,12,2,18,2
EM769,46,51+,No,None,604,R&D,13,4,1,3,Medical,1,3294,1,Female,97,Research Scientist,4,Divorced,8118,5-10k,10951,3,Yes,No,20,4,3,40,1,17,18,3,18,16
EM770,32,31-40,No,None,428,Sales,14,2,1,1,Life Sciences,1,1581,4,Male,21,Research Scientist,2,Single,5692,15k+,6606,8,Yes,Yes,10,2,2,40,3,32,0,1,23,16
EM771,59,20-30,No,Frequently,996,R&D,32,2,3,4,Technical Degree,1,4685,4,Female,23,HR,1,Divorced,13240,10-15k,3436,8,Yes,Yes,14,1,4,40,2,17,8,4,23,14
EM772,33,20-30,No,None,648,HR,26,1,4,5,Life Sciences,1,3751,4,Female,41,Technician,3,Divorced,12204,<5k,9938,3,Yes,Yes,20,2,2,40,3,27,0,4,16,4
EM773,44,20-30,No,Rarely,955,R&D,30,3,4,5,Other,1,1263,2,Male,77,Technician,3,Divorced,5433,10-15k,1437,0,Yes,Yes,19,1,1,40,1,27,19,3,5,5
EM774,20,51+,No,Rarely,812,R&D,18,2,3,4,Technical Degree,1,2826,2,Male,33,HR,1,Married,5207,5-10k,23464,1,Yes,Yes,22,1,1,40,2,21,11,2,3,13
EM775,55,31-40,Yes,Frequently,1144,R&D,9,2,1,2,Technical Degree,1,4239,2,Female,24,Manager,4,Divorced,4300,10-15k,17639,5,Yes,No,21,3,1,40,1,5,7,2,0,13
EM776,32,31-40,No,None,1340,R&D,49,1,3,3,Life Sciences,1,3127,3,Female,54,Research Scientist,1,Divorced,8396,<5k,17221,2,Yes,Yes,22,3,2,40,3,35,7,2,14,8
EM777,43,51+,Yes,Rarely,1147,R&D,34,1,3,5,Medical,1,2972,1,Male,80,Sales Executive,3,Single,14118,5-10k,10366,2,Yes,No,20,3,2,40,1,22,1,2,11,19
EM778,45,31-40,No,None,1305,HR,6,3,3,5,Technical Degree,1,2382,3,Male,74,Manager,3,Divorced,4312,10-15k,5650,5,Yes,Yes,20,2,4,40,0,5,10,4,15,15
